지역,망,측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,주소
서울 종로구,도시대기,111123,종로구,2025022620,0.0034,0.45,0.0286,0.0309,56,17,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022621,0.0028,0.44,0.0259,0.0329,36,13,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022622,0.0029,0.43,0.0231,0.0342,35,11,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022623,0.0029,0.56,0.0148,0.0423,36,10,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022624,0.0029,0.64,0.0104,0.0472,37,7,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022701,0.003,0.54,0.0114,0.0444,34,8,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022702,0.0033,0.68,0.0075,0.0472,38,9,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022703,0.0035,0.61,0.0028,0.054,43,13,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022704,0.003,0.63,0.0022,0.0558,35,11,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022705,0.0031,0.63,0.0024,0.0543,31,12,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022706,0.0028,0.63,0.002,0.0531,32,10,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022707,0.0032,0.8,0.0021,0.057,36,11,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022708,0.0032,0.71,0.003,0.0539,40,13,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022709,0.0035,0.72,0.0058,0.0516,36,12,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022710,0.004,0.62,0.011,0.0469,43,17,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022711,0.0042,0.67,0.0147,0.0458,47,20,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022712,0.0045,0.67,0.0221,0.0411,45,18,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022713,0.0041,0.51,0.0244,0.0397,43,17,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022714,0.0036,0.43,0.0335,0.0314,40,13,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022715,0.0037,0.37,0.0472,0.0221,39,15,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022716,0.0035,0.37,0.0509,0.0182,34,18,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022717,0.0037,0.35,0.0505,0.0187,34,14,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022718,0.0039,0.43,0.0456,0.0261,38,17,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022719,0.0045,0.57,0.0429,0.0348,44,21,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022720,0.0046,0.58,0.0339,0.0412,45,22,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022721,0.0055,0.56,0.0341,0.038,48,24,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022722,0.0046,0.63,0.0291,0.0425,52,25,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022723,0.0048,0.71,0.0119,0.0598,46,25,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022724,0.0045,0.99,0.0032,0.0685,50,26,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022801,0.0039,0.96,0.0026,0.0663,47,12,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022802,0.0043,1.06,0.0028,0.0694,46,,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022803,0.0044,0.96,0.0029,0.0723,50,,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022804,0.0039,0.63,0.0068,0.0581,52,,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022805,0.0038,0.75,0.0037,0.0641,54,,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022806,0.0041,1.06,0.0028,0.0689,48,,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022807,0.0042,1.03,0.0027,0.0697,52,,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022808,0.0044,1.04,0.0034,0.0736,55,,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022809,0.0043,1.02,0.0046,0.0686,61,,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022810,0.005,1.23,0.0046,0.075,65,,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022811,,,,,,,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022812,,,,,,,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022813,,,,,,,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022814,0.0047,0.51,0.0324,0.0361,69,47,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022815,0.0039,0.45,0.0411,0.0261,52,38,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022816,0.0039,0.42,0.0454,0.0231,41,32,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022817,0.0038,0.44,0.0438,0.0268,41,31,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022818,0.0037,0.47,0.0408,0.03,44,34,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022819,0.0035,0.55,0.0354,0.0347,50,38,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022820,0.0034,0.66,0.0229,0.0451,51,38,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022821,0.0032,0.7,0.0138,0.0524,51,41,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022822,0.0032,0.79,0.009,0.0579,50,39,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022823,0.0036,1.1,0.0032,0.0686,55,43,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025022824,0.0039,1.02,0.0034,0.0692,60,49,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030101,0.0036,1.04,0.0032,0.0693,59,46,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030102,0.0033,1.01,0.0028,0.0634,59,46,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030103,0.0034,0.92,0.0034,0.0588,60,46,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030104,0.0032,0.82,0.003,0.0553,59,48,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030105,0.0033,0.8,0.0031,0.0512,66,53,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030106,0.003,0.68,0.0054,0.0444,68,55,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030107,0.003,0.71,0.0029,0.0463,69,58,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030108,0.0029,0.69,0.0048,0.0445,71,60,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030109,0.0032,0.8,0.0051,0.0451,86,63,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030110,0.0035,0.68,0.0098,0.0414,78,61,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030111,0.0037,0.62,0.02,0.033,76,60,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030112,0.0042,0.51,0.0353,0.0236,76,58,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030113,0.0043,0.53,0.0391,0.0269,74,61,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030114,0.0037,0.54,0.0351,0.0333,74,56,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030115,0.0038,0.59,0.0294,0.0389,71,53,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030116,0.0039,0.62,0.0251,0.0436,73,54,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030117,0.0036,0.57,0.032,0.0358,66,50,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030118,0.0037,0.56,0.0345,0.0329,59,47,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030119,0.0034,0.61,0.0316,0.0348,62,46,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030120,0.0033,0.77,0.018,0.0492,64,48,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030121,0.0033,0.82,0.009,0.0617,69,51,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030122,0.0037,1.01,0.0035,0.0659,66,53,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030123,0.0033,0.94,0.0041,0.062,66,55,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030124,0.0034,0.75,0.0057,0.0555,64,49,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030201,0.0032,0.65,0.0156,0.0424,61,51,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030202,0.0028,0.66,0.0172,0.0407,55,44,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030203,0.0031,0.84,0.0049,0.0529,56,47,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030204,0.0033,0.87,0.0029,0.0539,57,48,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030205,0.0031,0.73,0.0097,0.0434,57,49,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030206,0.0033,0.71,0.0086,0.0413,57,51,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030207,0.003,0.67,0.0098,0.0396,62,52,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030208,0.003,0.61,0.0143,0.0359,85,58,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030209,0.0031,0.55,0.0215,0.0308,91,56,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030210,0.0031,0.54,0.0274,0.0316,56,43,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030211,0.0032,0.51,0.0338,0.0249,54,43,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030212,0.0032,0.47,0.0395,0.0218,52,42,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030213,0.003,0.42,0.0483,0.0179,53,34,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030214,0.0037,0.38,0.0577,0.0116,61,34,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030215,0.0044,0.41,0.0555,0.0139,58,34,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030216,0.0029,0.41,0.0581,0.0111,69,43,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030217,0.0026,0.37,0.0496,0.0118,59,39,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030218,0.0024,0.35,0.0433,0.0113,24,15,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030219,0.0023,0.34,0.0423,0.01,14,6,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030220,0.0021,0.27,0.0431,0.0085,9,5,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030221,0.0022,0.28,0.0421,0.0092,5,2,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030222,0.0019,0.27,0.0423,0.0098,3,3,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030223,0.0018,0.25,0.0442,0.0084,3,1,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030224,0.0019,0.25,0.0444,0.0082,4,2,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030301,0.0019,0.25,0.0435,0.0085,6,4,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030302,0.0016,0.23,0.0436,0.0072,3,,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030303,0.0016,0.22,0.0435,0.0072,3,1,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030304,0.0017,0.22,0.0461,0.0064,3,1,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030305,0.0016,0.21,0.0475,0.0054,3,1,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030306,0.0016,0.21,0.046,0.006,3,1,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030307,0.0015,0.24,0.0408,0.01,5,1,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030308,0.0015,0.23,0.0406,0.0098,3,1,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030309,0.0019,0.24,0.0414,0.0081,7,2,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030310,0.0018,0.24,0.0429,0.0067,15,4,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030311,0.0021,0.23,0.0446,0.0061,23,8,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030312,0.0021,0.24,0.0458,0.0065,24,12,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030313,0.0021,0.24,0.0464,0.0067,23,11,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030314,0.0023,0.24,0.0469,0.007,20,9,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030315,0.0022,0.23,0.0472,0.0076,21,10,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030316,0.0021,0.23,0.0469,0.0078,21,16,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030317,0.0021,0.24,0.046,0.0085,19,9,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030318,0.002,0.25,0.0467,0.0091,16,9,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030319,0.0021,0.25,0.0465,0.0094,17,6,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030320,0.0016,0.24,0.0466,0.0091,14,6,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030321,0.0017,0.23,0.0471,0.0086,14,4,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030322,0.0015,0.23,0.0449,0.01,11,5,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030323,0.0015,0.23,0.0451,0.0097,11,7,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030324,0.0014,0.22,0.0431,0.0111,11,7,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030401,0.0015,0.22,0.045,0.0085,11,7,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030402,0.0015,0.22,0.0443,0.0087,10,4,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030403,0.0014,0.21,0.0453,0.0076,10,3,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030404,0.0015,0.21,0.0454,0.0078,10,4,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030405,0.0013,0.21,0.0465,0.0079,11,5,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030406,0.0014,0.22,0.0455,0.0089,12,6,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030407,0.0016,0.22,0.0437,0.0102,12,5,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030408,0.0017,0.24,0.0405,0.0136,13,4,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030409,0.0017,0.25,0.0398,0.0155,12,8,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030410,0.0017,0.26,0.0403,0.0133,17,6,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030411,0.0016,0.32,0.0341,0.0187,16,6,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030412,0.0017,0.3,0.0345,0.0174,8,7,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030413,0.0017,0.29,0.0368,0.0155,5,4,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030414,0.0017,0.26,0.0396,0.013,6,2,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030415,0.0019,0.26,0.0397,0.0124,6,2,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030416,0.0018,0.26,0.0396,0.0124,5,4,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030417,0.002,0.26,0.0407,0.0105,6,2,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030418,0.0019,0.31,0.0397,0.0121,5,2,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030419,0.0021,0.28,0.039,0.0122,4,2,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030420,0.0018,0.29,0.0373,0.0137,3,,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030421,0.0018,0.27,0.0381,0.0135,3,2,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030422,0.0019,0.25,0.0401,0.0113,3,2,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030423,0.0017,0.25,0.038,0.0128,3,2,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030424,0.0018,0.26,0.0353,0.0158,3,1,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030501,0.0017,0.3,0.0311,0.0191,4,3,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030502,0.0016,0.28,0.0352,0.015,3,3,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030503,0.0018,0.26,0.0361,0.0137,4,2,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030504,0.0015,0.27,0.036,0.0136,3,1,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030505,0.0017,0.27,0.0367,0.0121,3,,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030506,0.0016,0.28,0.0335,0.016,3,3,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030507,0.0017,0.31,0.0286,0.0215,6,3,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030508,0.0015,0.31,0.029,0.0212,4,2,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030509,0.0019,0.36,0.0272,0.0243,5,1,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030510,0.002,0.39,0.028,0.0236,4,2,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030511,0.0021,0.37,0.0312,0.0206,7,2,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030512,0.0022,0.34,0.0304,0.0216,7,5,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030513,0.002,0.34,0.032,0.0202,11,4,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030514,0.0021,0.3,0.0381,0.0147,9,5,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030515,0.0027,0.29,0.0406,0.0131,8,6,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030516,0.0023,0.27,0.0433,0.0115,11,5,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030517,0.0023,0.28,0.0443,0.0125,11,6,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030518,0.0021,0.34,0.0423,0.0126,7,6,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030519,0.002,0.34,0.0378,0.0168,11,7,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030520,0.0021,0.36,0.0349,0.0187,11,7,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030521,0.0021,0.37,0.0299,0.0219,10,5,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030522,0.0023,0.35,0.0293,0.0225,9,7,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030523,0.002,0.36,0.0296,0.0207,11,8,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030524,0.0022,0.37,0.0325,0.0168,15,9,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030601,0.0021,0.42,0.0317,0.0171,24,15,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030602,0.0023,0.48,0.0244,0.0231,31,20,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030603,0.0022,0.46,0.022,0.022,29,21,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030604,0.0023,0.46,0.0237,0.0192,29,21,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030605,0.0022,0.49,0.0196,0.0229,34,21,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030606,0.0022,0.56,0.0062,0.0372,36,25,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030607,0.0021,0.56,0.0087,0.0331,41,26,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030608,0.0023,0.73,0.0043,0.0414,39,26,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030609,0.0029,0.73,0.012,0.0377,42,28,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030610,0.0037,0.72,0.016,0.0372,52,34,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030611,0.0038,0.65,0.0256,0.03,55,39,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030612,0.0038,0.65,0.0271,0.0318,59,39,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030613,0.0039,0.42,0.043,0.0149,55,38,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030614,0.0033,0.36,0.0507,0.0117,39,29,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030615,0.0032,0.36,0.0534,0.0104,36,28,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030616,0.0033,0.4,0.0544,0.0108,40,32,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030617,0.003,0.42,0.0549,0.0111,44,34,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030618,0.0031,0.47,0.0545,0.0126,46,34,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030619,0.0031,0.51,0.0498,0.0174,57,44,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030620,0.0032,0.48,0.0501,0.0176,58,43,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030621,0.0027,0.46,0.0517,0.0168,60,47,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030622,0.0028,0.53,0.0507,0.0169,64,49,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030623,0.0028,0.52,0.0505,0.0161,67,49,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030624,0.003,0.52,0.0472,0.0175,66,51,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030701,0.0025,0.52,0.0468,0.0167,68,53,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030702,0.0024,0.56,0.0412,0.0205,67,53,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030703,0.0024,0.55,0.0396,0.0203,68,52,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030704,0.0023,0.56,0.0348,0.024,66,52,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030705,0.0023,0.69,0.0144,0.0426,68,53,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030706,0.0026,0.75,0.0061,0.0542,69,53,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030707,0.0024,0.73,0.006,0.0528,69,54,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030708,0.0027,0.78,0.0046,0.0563,73,54,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030709,0.0029,0.79,0.0073,0.0518,72,56,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030710,0.0033,0.69,0.015,0.044,79,58,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030711,0.0036,0.68,0.0214,0.044,85,64,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030712,0.0039,0.58,0.0373,0.0326,83,66,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030713,0.0037,0.56,0.0401,0.0322,84,64,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030714,0.0038,0.54,0.0432,0.0311,82,62,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030715,0.0038,0.5,0.051,0.0256,73,57,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030716,0.0039,0.52,0.0564,0.0237,72,50,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030717,0.005,0.66,0.0576,0.0286,80,60,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030718,0.005,0.63,0.0555,0.0275,84,65,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030719,0.0044,0.55,0.0545,0.0265,70,51,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030720,0.0044,0.56,0.0594,0.0272,68,52,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030721,0.0047,0.54,0.0638,0.0271,75,57,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030722,0.0047,0.55,0.0525,0.0286,75,58,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030723,0.0043,0.63,0.0397,0.0385,81,62,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030724,0.0045,0.72,0.0302,0.0482,82,61,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030801,0.0038,0.67,0.0287,0.0437,77,59,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030802,0.0033,0.63,0.0269,0.0401,72,59,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030803,0.0036,0.64,0.0257,0.0408,71,60,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030804,0.0033,0.67,0.0188,0.0473,73,58,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030805,0.0033,0.62,0.023,0.0411,71,58,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025030806,0.0032,0.62,0.0246,0.0368,75,59,서울 종로구 종로35가길 19
